driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Ryan Blaney,4023,Frd,12,288,9,37.073,51.758,Team Penske,True,False,2,4,caution
Kyle Larson,4030,Chv,5,101,18,37.072,51.759,Hendrick Motorsports,True,False,5,32,caution
Justin Haley,4172,Chv,7,366,21,37.065,51.768,Spire Motorsports,False,False,17,13,caution
Bubba Wallace,4025,Tyt,23,389,13,37.063,51.772,23XI Racing,True,False,8,34,caution
Bubba Wallace,4025,Tyt,23,246,7,37.061,51.774,23XI Racing,True,False,8,34,caution
Brad Keselowski,1816,Frd,6,265,12,37.060,51.775,RFK Racing,False,False,18,2,caution
Shane Van Gisbergen,4469,Chv,88,83,28,37.056,51.781,Trackhouse Racing,True,False,28,26,caution
Michael McDowell,3832,Chv,71,389,12,37.046,51.795,Spire Motorsports,False,False,25,17,caution
Michael McDowell,3832,Chv,71,495,15,37.045,51.796,Spire Motorsports,False,False,25,17,caution
Shane Van Gisbergen,4469,Chv,88,237,34,37.039,51.805,Trackhouse Racing,True,False,28,26,green
Todd Gilliland,4231,Frd,34,268,33,37.038,51.806,Front Row Motorsports,False,False,36,24,green
Kyle Busch,454,Chv,8,149,26,37.037,51.808,Richard Childress Racing,False,False,32,16,caution
Ty Dillon,4013,Chv,10,148,32,37.032,51.815,Kaulig Racing,False,False,37,27,caution
Chris Buescher,3989,Frd,17,358,7,37.030,51.818,RFK Racing,False,False,21,11,caution
Tyler Reddick,4065,Tyt,45,257,23,37.028,51.820,23XI Racing,True,False,14,15,caution
AJ Allmendinger,3774,Chv,16,270,22,37.024,51.826,Kaulig Racing,False,False,1,36,caution
Ross Chastain,4001,Chv,1,90,23,37.022,51.829,Trackhouse Racing,True,False,13,19,caution
Justin Haley,4172,Chv,7,294,26,37.021,51.830,Spire Motorsports,False,False,17,13,caution
Riley Herbst,4269,Tyt,35,293,28,37.021,51.830,23XI Racing,False,False,29,18,green
Brad Keselowski,1816,Frd,6,295,9,37.017,51.836,RFK Racing,False,False,18,2,pitting in
Corey Heim,4387,Tyt,67,239,21,37.014,51.840,23XI Racing,False,True,38,6,caution
Michael McDowell,3832,Chv,71,101,28,37.012,51.843,Spire Motorsports,False,False,25,17,caution
Chad Finchum,4232,Frd,66,86,38,37.008,51.848,Garage 66,False,False,39,35,caution
Brad Keselowski,1816,Frd,6,392,7,37.004,51.854,RFK Racing,False,False,18,2,caution
William Byron,4184,Chv,24,368,24,37.001,51.858,Hendrick Motorsports,True,False,7,12,caution
Joey Logano,3859,Frd,22,90,21,37.000,51.860,Team Penske,True,False,22,5,caution
Shane Van Gisbergen,4469,Chv,88,101,29,36.988,51.876,Trackhouse Racing,True,False,28,26,caution
Ty Gibbs,4368,Tyt,54,286,15,36.986,51.879,Joe Gibbs Racing,False,False,4,10,caution
Tyler Reddick,4065,Tyt,45,359,21,36.980,51.888,23XI Racing,True,False,14,15,caution
Ty Gibbs,4368,Tyt,54,295,10,36.976,51.893,Joe Gibbs Racing,False,False,4,10,caution
Shane Van Gisbergen,4469,Chv,88,282,36,36.974,51.896,Trackhouse Racing,True,False,28,26,caution
AJ Allmendinger,3774,Chv,16,366,20,36.973,51.898,Kaulig Racing,False,False,1,36,caution
AJ Allmendinger,3774,Chv,16,93,4,36.970,51.901,Kaulig Racing,False,False,1,36,caution
Brad Keselowski,1816,Frd,6,361,10,36.970,51.901,RFK Racing,False,False,18,2,caution
William Byron,4184,Chv,24,366,23,36.968,51.905,Hendrick Motorsports,True,False,7,12,caution
Ryan Blaney,4023,Frd,12,243,6,36.968,51.904,Team Penske,True,False,2,4,caution
AJ Allmendinger,3774,Chv,16,88,4,36.967,51.906,Kaulig Racing,False,False,1,36,caution
Cole Custer,4104,Frd,41,477,34,36.966,51.907,Haas Factory Team,False,False,26,33,green
Erik Jones,4059,Tyt,43,271,15,36.960,51.915,Legacy Motor Club,False,False,27,20,caution
Cody Ware,4125,Frd,51,259,36,36.959,51.917,Rick Ware Racing,False,False,34,29,caution
Joey Logano,3859,Frd,22,493,6,36.956,51.921,Team Penske,True,False,22,5,caution
Chad Finchum,4232,Frd,66,279,37,36.956,51.921,Garage 66,False,False,39,35,green
Cole Custer,4104,Frd,41,259,37,36.955,51.922,Haas Factory Team,False,False,26,33,caution
Kyle Busch,454,Chv,8,85,16,36.955,51.922,Richard Childress Racing,False,False,32,16,caution
Michael McDowell,3832,Chv,71,257,21,36.954,51.924,Spire Motorsports,False,False,25,17,caution
Ryan Blaney,4023,Frd,12,240,6,36.949,51.931,Team Penske,True,False,2,4,pitting in
Noah Gragson,4224,Frd,4,260,30,36.946,51.935,Front Row Motorsports,False,False,30,23,caution
AJ Allmendinger,3774,Chv,16,326,18,36.946,51.935,Kaulig Racing,False,False,1,36,caution
Tyler Reddick,4065,Tyt,45,358,22,36.945,51.936,23XI Racing,True,False,14,15,caution
Daniel Suarez,4113,Chv,99,294,23,36.941,51.942,Trackhouse Racing,False,False,35,37,caution
Carson Hocevar,4326,Chv,77,154,14,36.932,51.955,Spire Motorsports,False,False,12,7,caution
Riley Herbst,4269,Tyt,35,85,17,36.926,51.963,23XI Racing,False,False,29,18,caution
Denny Hamlin,1361,Tyt,11,286,14,36.924,51.966,Joe Gibbs Racing,True,False,6,31,caution
Tyler Reddick,4065,Tyt,45,149,24,36.911,51.985,23XI Racing,True,False,14,15,caution
Brad Keselowski,1816,Frd,6,148,10,36.911,51.984,RFK Racing,False,False,18,2,caution
Kyle Busch,454,Chv,8,262,29,36.911,51.984,Richard Childress Racing,False,False,32,16,caution
Kyle Larson,4030,Chv,5,134,27,36.907,51.990,Hendrick Motorsports,True,False,5,32,caution
Austin Cindric,4180,Frd,2,128,12,36.904,51.995,Team Penske,True,False,3,30,caution
Daniel Suarez,4113,Chv,99,261,27,36.903,51.996,Trackhouse Racing,False,False,35,37,caution
Bubba Wallace,4025,Tyt,23,271,11,36.902,51.997,23XI Racing,True,False,8,34,pitting in
Ryan Blaney,4023,Frd,12,271,14,36.896,52.005,Team Penske,True,False,2,4,caution
Bubba Wallace,4025,Tyt,23,93,5,36.896,52.006,23XI Racing,True,False,8,34,caution
Carson Hocevar,4326,Chv,77,150,13,36.893,52.010,Spire Motorsports,False,False,12,7,pitting in
Todd Gilliland,4231,Frd,34,283,32,36.893,52.010,Front Row Motorsports,False,False,36,24,caution
Cody Ware,4125,Frd,51,282,35,36.892,52.011,Rick Ware Racing,False,False,34,29,caution
Chase Elliott,4062,Chv,9,90,22,36.892,52.011,Hendrick Motorsports,True,False,16,38,caution
Daniel Suarez,4113,Chv,99,149,35,36.891,52.013,Trackhouse Racing,False,False,35,37,pitting in
Ricky Stenhouse Jr.,3888,Chv,47,295,20,36.891,52.012,HYAK Motorsports,False,False,11,22,pitting in
Alex Bowman,4045,Chv,48,493,3,36.891,52.013,Hendrick Motorsports,True,False,15,8,caution
Erik Jones,4059,Tyt,43,154,15,36.887,52.019,Legacy Motor Club,False,False,27,20,caution
Chase Briscoe,4228,Tyt,19,252,11,36.882,52.026,Joe Gibbs Racing,True,False,31,9,caution
Chase Briscoe,4228,Tyt,19,86,10,36.882,52.026,Joe Gibbs Racing,True,False,31,9,pitting in
Cody Ware,4125,Frd,51,91,36,36.879,52.030,Rick Ware Racing,False,False,34,29,caution
Erik Jones,4059,Tyt,43,326,19,36.878,52.031,Legacy Motor Club,False,False,27,20,caution
Ricky Stenhouse Jr.,3888,Chv,47,299,21,36.872,52.039,HYAK Motorsports,False,False,11,22,caution
Ryan Blaney,4023,Frd,12,493,8,36.871,52.041,Team Penske,True,False,2,4,caution
John Hunter Nemechek,4092,Tyt,42,397,12,36.870,52.043,Legacy Motor Club,False,False,19,14,caution
John Hunter Nemechek,4092,Tyt,42,240,16,36.870,52.043,Legacy Motor Club,False,False,19,14,caution
Zane Smith,4272,Frd,38,259,7,36.868,52.045,Front Row Motorsports,False,False,24,3,caution
John Hunter Nemechek,4092,Tyt,42,357,15,36.866,52.048,Legacy Motor Club,False,False,19,14,pitting out
Todd Gilliland,4231,Frd,34,133,34,36.865,52.050,Front Row Motorsports,False,False,36,24,caution
Noah Gragson,4224,Frd,4,391,27,36.864,52.051,Front Row Motorsports,False,False,30,23,pitting in
Corey Heim,4387,Tyt,67,284,26,36.864,52.051,23XI Racing,False,True,38,6,caution
Michael McDowell,3832,Chv,71,491,14,36.863,52.052,Spire Motorsports,False,False,25,17,caution
Erik Jones,4059,Tyt,43,295,19,36.862,52.053,Legacy Motor Club,False,False,27,20,caution
Cody Ware,4125,Frd,51,320,34,36.861,52.055,Rick Ware Racing,False,False,34,29,caution
Corey Heim,4387,Tyt,67,493,7,36.857,52.060,23XI Racing,False,True,38,6,caution
Ty Dillon,4013,Chv,10,283,31,36.857,52.060,Kaulig Racing,False,False,37,27,caution
Corey Heim,4387,Tyt,67,366,22,36.857,52.061,23XI Racing,False,True,38,6,caution
Alex Bowman,4045,Chv,48,243,3,36.856,52.062,Hendrick Motorsports,True,False,15,8,caution
John Hunter Nemechek,4092,Tyt,42,81,9,36.856,52.062,Legacy Motor Club,False,False,19,14,caution
Shane Van Gisbergen,4469,Chv,88,148,31,36.855,52.063,Trackhouse Racing,True,False,28,26,caution
Tyler Reddick,4065,Tyt,45,128,16,36.853,52.067,23XI Racing,True,False,14,15,caution
Ryan Preece,4070,Frd,60,356,8,36.850,52.070,RFK Racing,False,False,20,21,pitting in
Ross Chastain,4001,Chv,1,132,21,36.850,52.070,Trackhouse Racing,True,False,13,19,caution
Todd Gilliland,4231,Frd,34,150,34,36.849,52.072,Front Row Motorsports,False,False,36,24,caution
Cody Ware,4125,Frd,51,314,34,36.845,52.077,Rick Ware Racing,False,False,34,29,caution
Brad Keselowski,1816,Frd,6,107,11,36.842,52.082,RFK Racing,False,False,18,2,caution
Denny Hamlin,1361,Tyt,11,133,13,36.839,52.086,Joe Gibbs Racing,True,False,6,31,caution
Alex Bowman,4045,Chv,48,392,6,36.837,52.089,Hendrick Motorsports,True,False,15,8,caution
Ricky Stenhouse Jr.,3888,Chv,47,240,7,36.837,52.089,HYAK Motorsports,False,False,11,22,caution
Denny Hamlin,1361,Tyt,11,259,8,36.836,52.091,Joe Gibbs Racing,True,False,6,31,caution
Alex Bowman,4045,Chv,48,296,12,36.828,52.101,Hendrick Motorsports,True,False,15,8,caution
Ryan Preece,4070,Frd,60,128,17,36.826,52.104,RFK Racing,False,False,20,21,caution
Erik Jones,4059,Tyt,43,492,19,36.826,52.105,Legacy Motor Club,False,False,27,20,caution
Todd Gilliland,4231,Frd,34,296,31,36.825,52.106,Front Row Motorsports,False,False,36,24,caution
Alex Bowman,4045,Chv,48,90,20,36.823,52.109,Hendrick Motorsports,True,False,15,8,caution
Noah Gragson,4224,Frd,4,83,27,36.821,52.112,Front Row Motorsports,False,False,30,23,caution
Ty Dillon,4013,Chv,10,391,28,36.821,52.111,Kaulig Racing,False,False,37,27,caution
Christopher Bell,4153,Tyt,20,252,12,36.821,52.112,Joe Gibbs Racing,True,False,9,1,caution
Ty Gibbs,4368,Tyt,54,41,30,36.819,52.115,Joe Gibbs Racing,False,False,4,10,pitting out
John Hunter Nemechek,4092,Tyt,42,136,3,36.818,52.116,Legacy Motor Club,False,False,19,14,caution
Ross Chastain,4001,Chv,1,149,19,36.817,52.117,Trackhouse Racing,True,False,13,19,caution
Riley Herbst,4269,Tyt,35,90,16,36.816,52.118,23XI Racing,False,False,29,18,caution
Ricky Stenhouse Jr.,3888,Chv,47,137,12,36.814,52.122,HYAK Motorsports,False,False,11,22,caution
Ross Chastain,4001,Chv,1,269,29,36.813,52.123,Trackhouse Racing,True,False,13,19,green
Joey Logano,3859,Frd,22,149,25,36.812,52.124,Team Penske,True,False,22,5,caution
Ty Dillon,4013,Chv,10,364,30,36.809,52.128,Kaulig Racing,False,False,37,27,green
Ty Gibbs,4368,Tyt,54,136,1,36.803,52.137,Joe Gibbs Racing,False,False,4,10,caution
William Byron,4184,Chv,24,93,2,36.802,52.139,Hendrick Motorsports,True,False,7,12,caution
Riley Herbst,4269,Tyt,35,281,24,36.801,52.140,23XI Racing,False,False,29,18,green
Austin Hill,4133,Chv,33,89,33,36.800,52.142,Richard Childress Racing,False,True,33,25,caution
Todd Gilliland,4231,Frd,34,89,31,36.797,52.146,Front Row Motorsports,False,False,36,24,caution
Chad Finchum,4232,Frd,66,311,37,36.795,52.149,Garage 66,False,False,39,35,green
Riley Herbst,4269,Tyt,35,238,29,36.792,52.152,23XI Racing,False,False,29,18,green
Ty Dillon,4013,Chv,10,383,30,36.792,52.153,Kaulig Racing,False,False,37,27,green
Noah Gragson,4224,Frd,4,149,21,36.790,52.155,Front Row Motorsports,False,False,30,23,caution
Zane Smith,4272,Frd,38,136,2,36.783,52.165,Front Row Motorsports,False,False,24,3,caution
Kyle Busch,454,Chv,8,127,20,36.781,52.168,Richard Childress Racing,False,False,32,16,caution
Ross Chastain,4001,Chv,1,320,21,36.780,52.170,Trackhouse Racing,True,False,13,19,caution
Michael McDowell,3832,Chv,71,251,21,36.777,52.174,Spire Motorsports,False,False,25,17,green
Justin Haley,4172,Chv,7,251,20,36.776,52.175,Spire Motorsports,False,False,17,13,green
William Byron,4184,Chv,24,489,9,36.776,52.175,Hendrick Motorsports,True,False,7,12,caution
Todd Gilliland,4231,Frd,34,126,30,36.771,52.183,Front Row Motorsports,False,False,36,24,green
Austin Cindric,4180,Frd,2,485,30,36.771,52.183,Team Penske,True,False,3,30,green
Carson Hocevar,4326,Chv,77,295,6,36.770,52.184,Spire Motorsports,False,False,12,7,pitting in
Shane Van Gisbergen,4469,Chv,88,269,36,36.768,52.187,Trackhouse Racing,True,False,28,26,pitting in
Ryan Preece,4070,Frd,60,241,18,36.768,52.186,RFK Racing,False,False,20,21,caution
Ricky Stenhouse Jr.,3888,Chv,47,284,15,36.763,52.194,HYAK Motorsports,False,False,11,22,caution
Noah Gragson,4224,Frd,4,238,30,36.762,52.195,Front Row Motorsports,False,False,30,23,green
Ryan Preece,4070,Frd,60,239,18,36.761,52.196,RFK Racing,False,False,20,21,caution
Denny Hamlin,1361,Tyt,11,129,11,36.760,52.198,Joe Gibbs Racing,True,False,6,31,pitting in
Tyler Reddick,4065,Tyt,45,84,11,36.759,52.200,23XI Racing,True,False,14,15,caution
Bubba Wallace,4025,Tyt,23,284,16,36.757,52.202,23XI Racing,True,False,8,34,caution
AJ Allmendinger,3774,Chv,16,239,19,36.757,52.203,Kaulig Racing,False,False,1,36,caution
Joey Logano,3859,Frd,22,128,18,36.753,52.208,Team Penske,True,False,22,5,caution
Ty Gibbs,4368,Tyt,54,358,8,36.752,52.210,Joe Gibbs Racing,False,False,4,10,caution
Shane Van Gisbergen,4469,Chv,88,102,29,36.749,52.214,Trackhouse Racing,True,False,28,26,caution
Todd Gilliland,4231,Frd,34,148,34,36.746,52.218,Front Row Motorsports,False,False,36,24,caution
Kyle Busch,454,Chv,8,101,16,36.744,52.221,Richard Childress Racing,False,False,32,16,caution
Ty Gibbs,4368,Tyt,54,93,1,36.743,52.222,Joe Gibbs Racing,False,False,4,10,caution
Cole Custer,4104,Frd,41,311,38,36.735,52.233,Haas Factory Team,False,False,26,33,green
Chad Finchum,4232,Frd,66,146,38,36.727,52.245,Garage 66,False,False,39,35,green
Zane Smith,4272,Frd,38,252,9,36.723,52.250,Front Row Motorsports,False,False,24,3,caution
Austin Hill,4133,Chv,33,281,34,36.720,52.255,Richard Childress Racing,False,True,33,25,green
Erik Jones,4059,Tyt,43,298,14,36.716,52.260,Legacy Motor Club,False,False,27,20,caution
Brad Keselowski,1816,Frd,6,271,13,36.716,52.261,RFK Racing,False,False,18,2,caution
Riley Herbst,4269,Tyt,35,324,25,36.716,52.261,23XI Racing,False,False,29,18,pitting out
Cody Ware,4125,Frd,51,363,34,36.712,52.267,Rick Ware Racing,False,False,34,29,green
Riley Herbst,4269,Tyt,35,149,23,36.709,52.271,23XI Racing,False,False,29,18,caution
Tyler Reddick,4065,Tyt,45,261,25,36.707,52.273,23XI Racing,True,False,14,15,caution
Chase Elliott,4062,Chv,9,239,20,36.702,52.281,Hendrick Motorsports,True,False,16,38,caution
Ty Dillon,4013,Chv,10,92,30,36.698,52.286,Kaulig Racing,False,False,37,27,caution
AJ Allmendinger,3774,Chv,16,368,20,36.697,52.287,Kaulig Racing,False,False,1,36,caution
Chase Elliott,4062,Chv,9,283,12,36.690,52.297,Hendrick Motorsports,True,False,16,38,pitting in
Bubba Wallace,4025,Tyt,23,259,6,36.690,52.297,23XI Racing,True,False,8,34,caution
Justin Haley,4172,Chv,7,368,21,36.688,52.300,Spire Motorsports,False,False,17,13,caution
Zane Smith,4272,Frd,38,493,2,36.686,52.304,Front Row Motorsports,False,False,24,3,caution
Corey Heim,4387,Tyt,67,150,28,36.686,52.303,23XI Racing,False,True,38,6,pitting in
Christopher Bell,4153,Tyt,20,149,17,36.685,52.305,Joe Gibbs Racing,True,False,9,1,caution
Joey Logano,3859,Frd,22,295,18,36.680,52.312,Team Penske,True,False,22,5,pitting in
Ryan Preece,4070,Frd,60,149,22,36.679,52.313,RFK Racing,False,False,20,21,caution
Riley Herbst,4269,Tyt,35,284,24,36.679,52.314,23XI Racing,False,False,29,18,caution
Zane Smith,4272,Frd,38,86,3,36.679,52.313,Front Row Motorsports,False,False,24,3,pitting in
Denny Hamlin,1361,Tyt,11,83,4,36.674,52.321,Joe Gibbs Racing,True,False,6,31,caution
Denny Hamlin,1361,Tyt,11,327,11,36.670,52.326,Joe Gibbs Racing,True,False,6,31,caution
Noah Gragson,4224,Frd,4,318,29,36.670,52.326,Front Row Motorsports,False,False,30,23,caution
Ty Dillon,4013,Chv,10,310,32,36.669,52.328,Kaulig Racing,False,False,37,27,green
Austin Cindric,4180,Frd,2,295,16,36.669,52.328,Team Penske,True,False,3,30,pitting in
John Hunter Nemechek,4092,Tyt,42,295,7,36.669,52.328,Legacy Motor Club,False,False,19,14,caution
Kyle Larson,4030,Chv,5,85,15,36.669,52.327,Hendrick Motorsports,True,False,5,32,caution
Brad Keselowski,1816,Frd,6,356,7,36.668,52.329,RFK Racing,False,False,18,2,pitting in
William Byron,4184,Chv,24,251,19,36.667,52.331,Hendrick Motorsports,True,False,7,12,green
Ty Dillon,4013,Chv,10,261,31,36.665,52.333,Kaulig Racing,False,False,37,27,caution
Michael McDowell,3832,Chv,71,149,20,36.664,52.335,Spire Motorsports,False,False,25,17,caution
Corey Heim,4387,Tyt,67,126,31,36.662,52.337,23XI Racing,False,True,38,6,green
Austin Hill,4133,Chv,33,292,34,36.662,52.338,Richard Childress Racing,False,True,33,25,green
Chad Finchum,4232,Frd,66,130,38,36.660,52.341,Garage 66,False,False,39,35,caution
Ty Gibbs,4368,Tyt,54,243,2,36.657,52.344,Joe Gibbs Racing,False,False,4,10,caution
Denny Hamlin,1361,Tyt,11,271,12,36.652,52.352,Joe Gibbs Racing,True,False,6,31,caution
Denny Hamlin,1361,Tyt,11,252,10,36.652,52.352,Joe Gibbs Racing,True,False,6,31,caution
Bubba Wallace,4025,Tyt,23,132,4,36.650,52.355,23XI Racing,True,False,8,34,caution
Denny Hamlin,1361,Tyt,11,360,1,36.648,52.358,Joe Gibbs Racing,True,False,6,31,caution
Noah Gragson,4224,Frd,4,132,18,36.647,52.359,Front Row Motorsports,False,False,30,23,caution
Ryan Blaney,4023,Frd,12,295,4,36.646,52.361,Team Penske,True,False,2,4,caution
Alex Bowman,4045,Chv,48,154,13,36.643,52.365,Hendrick Motorsports,True,False,15,8,caution
Todd Gilliland,4231,Frd,34,83,26,36.637,52.373,Front Row Motorsports,False,False,36,24,caution
Zane Smith,4272,Frd,38,244,10,36.636,52.375,Front Row Motorsports,False,False,24,3,caution
Riley Herbst,4269,Tyt,35,319,27,36.636,52.374,23XI Racing,False,False,29,18,caution
Ty Dillon,4013,Chv,10,392,26,36.634,52.378,Kaulig Racing,False,False,37,27,caution
Chris Buescher,3989,Frd,17,93,7,36.632,52.380,RFK Racing,False,False,21,11,caution
Ty Gibbs,4368,Tyt,54,300,8,36.632,52.380,Joe Gibbs Racing,False,False,4,10,caution
Chase Briscoe,4228,Tyt,19,150,12,36.631,52.382,Joe Gibbs Racing,True,False,31,9,caution
Ty Gibbs,4368,Tyt,54,392,5,36.630,52.383,Joe Gibbs Racing,False,False,4,10,caution
Ryan Blaney,4023,Frd,12,386,10,36.625,52.391,Team Penske,True,False,2,4,caution
William Byron,4184,Chv,24,298,13,36.624,52.392,Hendrick Motorsports,True,False,7,12,caution
Zane Smith,4272,Frd,38,295,8,36.620,52.398,Front Row Motorsports,False,False,24,3,caution
Erik Jones,4059,Tyt,43,90,15,36.620,52.397,Legacy Motor Club,False,False,27,20,caution
Denny Hamlin,1361,Tyt,11,283,14,36.619,52.399,Joe Gibbs Racing,True,False,6,31,pitting in
Brad Keselowski,1816,Frd,6,490,1,36.613,52.407,RFK Racing,False,False,18,2,pitting in
Christopher Bell,4153,Tyt,20,132,19,36.613,52.408,Joe Gibbs Racing,True,False,9,1,caution
Todd Gilliland,4231,Frd,34,100,32,36.611,52.411,Front Row Motorsports,False,False,36,24,green
Daniel Suarez,4113,Chv,99,322,28,36.611,52.410,Trackhouse Racing,False,False,35,37,caution
Chase Briscoe,4228,Tyt,19,327,9,36.610,52.412,Joe Gibbs Racing,True,False,31,9,caution
Erik Jones,4059,Tyt,43,101,15,36.609,52.414,Legacy Motor Club,False,False,27,20,caution
Corey Heim,4387,Tyt,67,89,32,36.609,52.414,23XI Racing,False,True,38,6,caution
Austin Hill,4133,Chv,33,295,34,36.609,52.413,Richard Childress Racing,False,True,33,25,caution
AJ Allmendinger,3774,Chv,16,89,4,36.609,52.414,Kaulig Racing,False,False,1,36,caution
Daniel Suarez,4113,Chv,99,316,28,36.602,52.424,Trackhouse Racing,False,False,35,37,caution
Shane Van Gisbergen,4469,Chv,88,314,35,36.602,52.424,Trackhouse Racing,True,False,28,26,caution
Joey Logano,3859,Frd,22,81,20,36.602,52.423,Team Penske,True,False,22,5,caution
Bubba Wallace,4025,Tyt,23,295,5,36.599,52.428,23XI Racing,True,False,8,34,caution
Tyler Reddick,4065,Tyt,45,101,14,36.599,52.427,23XI Racing,True,False,14,15,caution
Noah Gragson,4224,Frd,4,283,30,36.596,52.432,Front Row Motorsports,False,False,30,23,caution
Bubba Wallace,4025,Tyt,23,359,20,36.593,52.436,23XI Racing,True,False,8,34,caution
Austin Cindric,4180,Frd,2,93,6,36.593,52.436,Team Penske,True,False,3,30,caution
