driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Carson Hocevar,4326,Chv,77,49,4,105.345,25.630,Spire Motorsports,False,False,15,15,green
Ryan Preece,4070,Frd,60,149,21,105.341,25.631,RFK Racing,False,False,1,35,pitting in
Ty Dillon,4013,Chv,10,279,25,105.341,25.631,Kaulig Racing,False,False,16,20,green
Kyle Larson,4030,Chv,5,31,32,105.341,25.631,Hendrick Motorsports,False,False,30,6,pitting in
Christopher Bell,4153,Tyt,20,285,12,105.341,25.631,Joe Gibbs Racing,False,False,8,21,green
Chris Buescher,3989,Frd,17,279,28,105.341,25.631,RFK Racing,False,False,12,30,green
William Byron,4184,Chv,24,325,9,105.341,25.631,Hendrick Motorsports,False,False,14,12,green
Ryan Blaney,4023,Frd,12,400,3,105.337,25.632,Team Penske,False,False,20,3,pitting in
Riley Herbst,4269,Tyt,35,345,27,105.337,25.632,23XI Racing,False,False,26,31,green
Kyle Busch,454,Chv,8,120,28,105.333,25.633,Richard Childress Racing,False,False,28,16,green
Riley Herbst,4269,Tyt,35,113,32,105.333,25.633,23XI Racing,False,False,26,31,green
Austin Dillon,3873,Chv,3,167,8,105.333,25.633,Richard Childress Racing,False,False,11,1,green
Erik Jones,4059,Tyt,43,390,26,105.329,25.634,Legacy Motor Club,False,False,18,26,green
Zane Smith,4272,Frd,38,288,12,105.329,25.634,Front Row Motorsports,False,False,29,11,green
Ross Chastain,4001,Chv,1,172,20,105.329,25.634,Trackhouse Racing,False,False,33,19,pitting in
Christopher Bell,4153,Tyt,20,333,25,105.325,25.635,Joe Gibbs Racing,False,False,8,21,green
John Hunter Nemechek,4092,Tyt,42,113,34,105.321,25.636,Legacy Motor Club,False,False,34,36,green
Noah Gragson,4224,Frd,4,167,28,105.321,25.636,Front Row Motorsports,False,False,22,27,green
Corey Heim,4387,Tyt,67,105,36,105.321,25.636,23XI Racing,False,True,32,29,green
Jesse Love,4463,Chv,33,390,34,105.312,25.638,Richard Childress Racing,False,True,35,33,green
Michael McDowell,3832,Chv,71,279,22,105.308,25.639,Spire Motorsports,False,False,10,17,green
Cody Ware,4125,Frd,51,388,32,105.308,25.639,Rick Ware Racing,False,False,37,32,green
Cody Ware,4125,Frd,51,119,36,105.304,25.640,Rick Ware Racing,False,False,37,32,green
Chase Elliott,4062,Chv,9,173,18,105.304,25.640,Hendrick Motorsports,False,False,5,38,green
Alex Bowman,4045,Chv,48,51,3,105.304,25.640,Hendrick Motorsports,False,False,9,2,green
Chase Briscoe,4228,Tyt,19,169,10,105.300,25.641,Joe Gibbs Racing,False,False,19,13,green
Riley Herbst,4269,Tyt,35,336,29,105.300,25.641,23XI Racing,False,False,26,31,green
Jesse Love,4463,Chv,33,312,34,105.300,25.641,Richard Childress Racing,False,True,35,33,pitting in
Ty Dillon,4013,Chv,10,282,24,105.296,25.642,Kaulig Racing,False,False,16,20,green
Cole Custer,4104,Frd,41,399,24,105.292,25.643,Haas Factory Team,False,False,24,24,pitting in
Noah Gragson,4224,Frd,4,115,30,105.292,25.643,Front Row Motorsports,False,False,22,27,green
Michael McDowell,3832,Chv,71,389,15,105.292,25.643,Spire Motorsports,False,False,10,17,green
Jesse Love,4463,Chv,33,118,30,105.292,25.643,Richard Childress Racing,False,True,35,33,green
Cole Custer,4104,Frd,41,349,14,105.292,25.643,Haas Factory Team,False,False,24,24,green
John Hunter Nemechek,4092,Tyt,42,265,29,105.288,25.644,Legacy Motor Club,False,False,34,36,green
Riley Herbst,4269,Tyt,35,284,30,105.288,25.644,23XI Racing,False,False,26,31,green
Ross Chastain,4001,Chv,1,393,19,105.288,25.644,Trackhouse Racing,False,False,33,19,green
Justin Haley,4172,Chv,7,164,29,105.280,25.646,Spire Motorsports,False,False,25,37,green
Ty Gibbs,4368,Tyt,54,31,23,105.280,25.646,Joe Gibbs Racing,False,False,23,18,green
Kyle Busch,454,Chv,8,270,22,105.280,25.646,Richard Childress Racing,False,False,28,16,green
Michael McDowell,3832,Chv,71,161,23,105.275,25.647,Spire Motorsports,False,False,10,17,green
Bubba Wallace,4025,Tyt,23,177,1,105.275,25.647,23XI Racing,False,False,7,28,green
Ryan Preece,4070,Frd,60,365,32,105.271,25.648,RFK Racing,False,False,1,35,green
Ty Gibbs,4368,Tyt,54,352,3,105.271,25.648,Joe Gibbs Racing,False,False,23,18,green
Ricky Stenhouse Jr.,3888,Chv,47,227,33,105.263,25.650,HYAK Motorsports,False,False,36,23,green
Ricky Stenhouse Jr.,3888,Chv,47,116,28,105.263,25.650,HYAK Motorsports,False,False,36,23,green
Chris Buescher,3989,Frd,17,168,18,105.263,25.650,RFK Racing,False,False,12,30,green
Tyler Reddick,4065,Tyt,45,342,32,105.263,25.650,23XI Racing,False,False,2,34,green
Kyle Larson,4030,Chv,5,176,8,105.259,25.651,Hendrick Motorsports,False,False,30,6,green
Shane Van Gisbergen,4469,Chv,88,284,14,105.255,25.652,Trackhouse Racing,False,False,27,14,pitting in
Riley Herbst,4269,Tyt,35,335,28,105.255,25.652,23XI Racing,False,False,26,31,green
Riley Herbst,4269,Tyt,35,282,31,105.255,25.652,23XI Racing,False,False,26,31,green
Austin Dillon,3873,Chv,3,171,8,105.251,25.653,Richard Childress Racing,False,False,11,1,green
Jesse Love,4463,Chv,33,32,32,105.247,25.654,Richard Childress Racing,False,True,35,33,pitting in
Chris Buescher,3989,Frd,17,166,18,105.247,25.654,RFK Racing,False,False,12,30,green
Denny Hamlin,1361,Tyt,11,68,3,105.247,25.654,Joe Gibbs Racing,False,False,4,10,green
Alex Bowman,4045,Chv,48,48,3,105.243,25.655,Hendrick Motorsports,False,False,9,2,green
Alex Bowman,4045,Chv,48,57,8,105.239,25.656,Hendrick Motorsports,False,False,9,2,green
AJ Allmendinger,3774,Chv,16,175,27,105.234,25.657,Kaulig Racing,False,False,3,22,green
Justin Haley,4172,Chv,7,124,15,105.234,25.657,Spire Motorsports,False,False,25,37,green
Ty Dillon,4013,Chv,10,335,19,105.234,25.657,Kaulig Racing,False,False,16,20,green
Ross Chastain,4001,Chv,1,391,19,105.234,25.657,Trackhouse Racing,False,False,33,19,green
Chris Buescher,3989,Frd,17,277,28,105.234,25.657,RFK Racing,False,False,12,30,green
Michael McDowell,3832,Chv,71,50,8,105.230,25.658,Spire Motorsports,False,False,10,17,green
Daniel Suarez,4113,Chv,99,339,8,105.230,25.658,Trackhouse Racing,False,False,21,7,green
Chris Buescher,3989,Frd,17,167,18,105.226,25.659,RFK Racing,False,False,12,30,green
Michael McDowell,3832,Chv,71,163,24,105.226,25.659,Spire Motorsports,False,False,10,17,green
Kyle Busch,454,Chv,8,121,27,105.226,25.659,Richard Childress Racing,False,False,28,16,green
AJ Allmendinger,3774,Chv,16,165,31,105.226,25.659,Kaulig Racing,False,False,3,22,green
Michael McDowell,3832,Chv,71,388,15,105.222,25.660,Spire Motorsports,False,False,10,17,green
Austin Dillon,3873,Chv,3,161,7,105.222,25.660,Richard Childress Racing,False,False,11,1,green
Michael McDowell,3832,Chv,71,52,10,105.218,25.661,Spire Motorsports,False,False,10,17,green
Ty Dillon,4013,Chv,10,280,24,105.218,25.661,Kaulig Racing,False,False,16,20,green
Ty Dillon,4013,Chv,10,399,20,105.214,25.662,Kaulig Racing,False,False,16,20,pitting in
Chase Briscoe,4228,Tyt,19,176,7,105.214,25.662,Joe Gibbs Racing,False,False,19,13,green
Josh Berry,4123,Frd,21,397,8,105.214,25.662,Wood Brothers Racing,False,False,17,8,green
Ryan Preece,4070,Frd,60,349,32,105.210,25.663,RFK Racing,False,False,1,35,green
John Hunter Nemechek,4092,Tyt,42,327,33,105.210,25.663,Legacy Motor Club,False,False,34,36,green
John Hunter Nemechek,4092,Tyt,42,155,31,105.206,25.664,Legacy Motor Club,False,False,34,36,green
Shane Van Gisbergen,4469,Chv,88,333,14,105.206,25.664,Trackhouse Racing,False,False,27,14,green
Austin Dillon,3873,Chv,3,165,8,105.206,25.664,Richard Childress Racing,False,False,11,1,green
Alex Bowman,4045,Chv,48,169,17,105.206,25.664,Hendrick Motorsports,False,False,9,2,green
Corey Heim,4387,Tyt,67,108,36,105.202,25.665,23XI Racing,False,True,32,29,green
Ross Chastain,4001,Chv,1,392,19,105.202,25.665,Trackhouse Racing,False,False,33,19,green
Ryan Preece,4070,Frd,60,281,26,105.202,25.665,RFK Racing,False,False,1,35,green
Zane Smith,4272,Frd,38,123,18,105.198,25.666,Front Row Motorsports,False,False,29,11,pitting in
Chris Buescher,3989,Frd,17,165,18,105.193,25.667,RFK Racing,False,False,12,30,green
Carson Hocevar,4326,Chv,77,45,4,105.193,25.667,Spire Motorsports,False,False,15,15,green
Ty Dillon,4013,Chv,10,68,36,105.193,25.667,Kaulig Racing,False,False,16,20,green
John Hunter Nemechek,4092,Tyt,42,322,32,105.193,25.667,Legacy Motor Club,False,False,34,36,green
Chase Elliott,4062,Chv,9,55,2,105.189,25.668,Hendrick Motorsports,False,False,5,38,green
Jesse Love,4463,Chv,33,173,29,105.189,25.668,Richard Childress Racing,False,True,35,33,green
Ross Chastain,4001,Chv,1,330,18,105.185,25.669,Trackhouse Racing,False,False,33,19,green
Chase Briscoe,4228,Tyt,19,400,13,105.181,25.670,Joe Gibbs Racing,False,False,19,13,pitting in
Michael McDowell,3832,Chv,71,165,24,105.181,25.670,Spire Motorsports,False,False,10,17,green
Shane Van Gisbergen,4469,Chv,88,177,8,105.173,25.672,Trackhouse Racing,False,False,27,14,pitting in
Michael McDowell,3832,Chv,71,54,11,105.173,25.672,Spire Motorsports,False,False,10,17,green
Ty Dillon,4013,Chv,10,381,20,105.173,25.672,Kaulig Racing,False,False,16,20,green
Jesse Love,4463,Chv,33,119,30,105.173,25.672,Richard Childress Racing,False,True,35,33,green
Chris Buescher,3989,Frd,17,376,26,105.169,25.673,RFK Racing,False,False,12,30,green
Ryan Preece,4070,Frd,60,48,1,105.169,25.673,RFK Racing,False,False,1,35,green
Ty Gibbs,4368,Tyt,54,115,37,105.169,25.673,Joe Gibbs Racing,False,False,23,18,green
Jesse Love,4463,Chv,33,174,27,105.165,25.674,Richard Childress Racing,False,True,35,33,green
Jesse Love,4463,Chv,33,175,26,105.165,25.674,Richard Childress Racing,False,True,35,33,green
Ricky Stenhouse Jr.,3888,Chv,47,117,28,105.165,25.674,HYAK Motorsports,False,False,36,23,green
Justin Haley,4172,Chv,7,52,13,105.165,25.674,Spire Motorsports,False,False,25,37,green
Kyle Busch,454,Chv,8,32,31,105.165,25.674,Richard Childress Racing,False,False,28,16,pitting in
Carson Hocevar,4326,Chv,77,51,6,105.165,25.674,Spire Motorsports,False,False,15,15,green
Riley Herbst,4269,Tyt,35,116,32,105.161,25.675,23XI Racing,False,False,26,31,green
Riley Herbst,4269,Tyt,35,168,33,105.161,25.675,23XI Racing,False,False,26,31,green
Cody Ware,4125,Frd,51,36,18,105.161,25.675,Rick Ware Racing,False,False,37,32,pitting in
Cole Custer,4104,Frd,41,343,13,105.157,25.676,Haas Factory Team,False,False,24,24,green
Kyle Larson,4030,Chv,5,175,11,105.157,25.676,Hendrick Motorsports,False,False,30,6,green
Cole Custer,4104,Frd,41,172,27,105.152,25.677,Haas Factory Team,False,False,24,24,green
John Hunter Nemechek,4092,Tyt,42,158,31,105.148,25.678,Legacy Motor Club,False,False,34,36,green
Noah Gragson,4224,Frd,4,395,27,105.148,25.678,Front Row Motorsports,False,False,22,27,green
Michael McDowell,3832,Chv,71,157,20,105.144,25.679,Spire Motorsports,False,False,10,17,green
Denny Hamlin,1361,Tyt,11,70,3,105.144,25.679,Joe Gibbs Racing,False,False,4,10,green
Riley Herbst,4269,Tyt,35,278,30,105.144,25.679,23XI Racing,False,False,26,31,green
Tyler Reddick,4065,Tyt,45,378,33,105.144,25.679,23XI Racing,False,False,2,34,green
Erik Jones,4059,Tyt,43,331,20,105.144,25.679,Legacy Motor Club,False,False,18,26,green
Chris Buescher,3989,Frd,17,340,17,105.140,25.680,RFK Racing,False,False,12,30,green
Riley Herbst,4269,Tyt,35,334,30,105.140,25.680,23XI Racing,False,False,26,31,green
Cody Ware,4125,Frd,51,177,38,105.136,25.681,Rick Ware Racing,False,False,37,32,green
Chase Elliott,4062,Chv,9,172,19,105.136,25.681,Hendrick Motorsports,False,False,5,38,green
Todd Gilliland,4231,Frd,34,289,12,105.136,25.681,Front Row Motorsports,False,False,31,25,green
Ty Dillon,4013,Chv,10,119,27,105.132,25.682,Kaulig Racing,False,False,16,20,green
AJ Allmendinger,3774,Chv,16,338,16,105.128,25.683,Kaulig Racing,False,False,3,22,green
Justin Haley,4172,Chv,7,48,10,105.120,25.685,Spire Motorsports,False,False,25,37,green
Ricky Stenhouse Jr.,3888,Chv,47,169,26,105.116,25.686,HYAK Motorsports,False,False,36,23,green
Corey Heim,4387,Tyt,67,110,36,105.116,25.686,23XI Racing,False,True,32,29,green
Tyler Reddick,4065,Tyt,45,299,29,105.116,25.686,23XI Racing,False,False,2,34,green
John Hunter Nemechek,4092,Tyt,42,263,30,105.116,25.686,Legacy Motor Club,False,False,34,36,green
Corey Heim,4387,Tyt,67,69,32,105.112,25.687,23XI Racing,False,True,32,29,green
Michael McDowell,3832,Chv,71,159,22,105.112,25.687,Spire Motorsports,False,False,10,17,green
Todd Gilliland,4231,Frd,34,337,22,105.112,25.687,Front Row Motorsports,False,False,31,25,green
Shane Van Gisbergen,4469,Chv,88,175,12,105.112,25.687,Trackhouse Racing,False,False,27,14,green
Kyle Busch,454,Chv,8,123,22,105.103,25.689,Richard Childress Racing,False,False,28,16,green
Noah Gragson,4224,Frd,4,158,28,105.103,25.689,Front Row Motorsports,False,False,22,27,green
John Hunter Nemechek,4092,Tyt,42,336,34,105.099,25.690,Legacy Motor Club,False,False,34,36,green
Ryan Blaney,4023,Frd,12,392,3,105.099,25.690,Team Penske,False,False,20,3,green
Carson Hocevar,4326,Chv,77,122,19,105.095,25.691,Spire Motorsports,False,False,15,15,green
Riley Herbst,4269,Tyt,35,120,31,105.095,25.691,23XI Racing,False,False,26,31,green
Justin Haley,4172,Chv,7,53,14,105.091,25.692,Spire Motorsports,False,False,25,37,green
AJ Allmendinger,3774,Chv,16,62,4,105.091,25.692,Kaulig Racing,False,False,3,22,green
Riley Herbst,4269,Tyt,35,342,26,105.091,25.692,23XI Racing,False,False,26,31,green
Cody Ware,4125,Frd,51,122,35,105.087,25.693,Rick Ware Racing,False,False,37,32,green
Todd Gilliland,4231,Frd,34,389,25,105.087,25.693,Front Row Motorsports,False,False,31,25,green
Jesse Love,4463,Chv,33,125,16,105.083,25.694,Richard Childress Racing,False,True,35,33,pitting in
Erik Jones,4059,Tyt,43,332,20,105.079,25.695,Legacy Motor Club,False,False,18,26,green
Alex Bowman,4045,Chv,48,167,17,105.075,25.696,Hendrick Motorsports,False,False,9,2,green
Michael McDowell,3832,Chv,71,391,16,105.075,25.696,Spire Motorsports,False,False,10,17,green
Ty Dillon,4013,Chv,10,284,22,105.071,25.697,Kaulig Racing,False,False,16,20,green
Tyler Reddick,4065,Tyt,45,296,26,105.071,25.697,23XI Racing,False,False,2,34,green
Chris Buescher,3989,Frd,17,375,26,105.071,25.697,RFK Racing,False,False,12,30,green
Todd Gilliland,4231,Frd,34,393,25,105.071,25.697,Front Row Motorsports,False,False,31,25,green
AJ Allmendinger,3774,Chv,16,65,7,105.067,25.698,Kaulig Racing,False,False,3,22,green
Denny Hamlin,1361,Tyt,11,69,3,105.067,25.698,Joe Gibbs Racing,False,False,4,10,green
Austin Dillon,3873,Chv,3,172,8,105.067,25.698,Richard Childress Racing,False,False,11,1,green
Ryan Blaney,4023,Frd,12,340,2,105.062,25.699,Team Penske,False,False,20,3,green
John Hunter Nemechek,4092,Tyt,42,385,36,105.058,25.700,Legacy Motor Club,False,False,34,36,green
Todd Gilliland,4231,Frd,34,127,9,105.058,25.700,Front Row Motorsports,False,False,31,25,green
Michael McDowell,3832,Chv,71,46,5,105.058,25.700,Spire Motorsports,False,False,10,17,green
AJ Allmendinger,3774,Chv,16,68,7,105.054,25.701,Kaulig Racing,False,False,3,22,green
Erik Jones,4059,Tyt,43,385,26,105.050,25.702,Legacy Motor Club,False,False,18,26,green
Cole Custer,4104,Frd,41,288,14,105.050,25.702,Haas Factory Team,False,False,24,24,green
Ryan Blaney,4023,Frd,12,398,3,105.046,25.703,Team Penske,False,False,20,3,green
John Hunter Nemechek,4092,Tyt,42,324,33,105.046,25.703,Legacy Motor Club,False,False,34,36,green
Ross Chastain,4001,Chv,1,328,18,105.042,25.704,Trackhouse Racing,False,False,33,19,green
Riley Herbst,4269,Tyt,35,171,33,105.042,25.704,23XI Racing,False,False,26,31,green
Corey Heim,4387,Tyt,67,166,36,105.042,25.704,23XI Racing,False,True,32,29,green
Cody Ware,4125,Frd,51,175,38,105.038,25.705,Rick Ware Racing,False,False,37,32,green
Tyler Reddick,4065,Tyt,45,344,31,105.038,25.705,23XI Racing,False,False,2,34,green
Michael McDowell,3832,Chv,71,160,22,105.038,25.705,Spire Motorsports,False,False,10,17,green
Ty Dillon,4013,Chv,10,69,36,105.034,25.706,Kaulig Racing,False,False,16,20,green
Chase Elliott,4062,Chv,9,54,2,105.034,25.706,Hendrick Motorsports,False,False,5,38,green
Alex Bowman,4045,Chv,48,52,3,105.030,25.707,Hendrick Motorsports,False,False,9,2,green
Josh Berry,4123,Frd,21,399,8,105.030,25.707,Wood Brothers Racing,False,False,17,8,green
AJ Allmendinger,3774,Chv,16,335,15,105.026,25.708,Kaulig Racing,False,False,3,22,green
Chris Buescher,3989,Frd,17,164,18,105.026,25.708,RFK Racing,False,False,12,30,green
Carson Hocevar,4326,Chv,77,48,4,105.022,25.709,Spire Motorsports,False,False,15,15,green
Austin Cindric,4180,Frd,2,395,5,105.022,25.709,Team Penske,False,False,13,5,green
Ryan Preece,4070,Frd,60,283,24,105.022,25.709,RFK Racing,False,False,1,35,green
Ty Dillon,4013,Chv,10,283,23,105.018,25.710,Kaulig Racing,False,False,16,20,green
AJ Allmendinger,3774,Chv,16,164,31,105.013,25.711,Kaulig Racing,False,False,3,22,green
Ryan Blaney,4023,Frd,12,394,3,105.013,25.711,Team Penske,False,False,20,3,green
Cole Custer,4104,Frd,41,175,22,105.009,25.712,Haas Factory Team,False,False,24,24,green
Josh Berry,4123,Frd,21,167,13,105.009,25.712,Wood Brothers Racing,False,False,17,8,green
Erik Jones,4059,Tyt,43,330,20,105.005,25.713,Legacy Motor Club,False,False,18,26,green
Michael McDowell,3832,Chv,71,162,23,105.005,25.713,Spire Motorsports,False,False,10,17,green
AJ Allmendinger,3774,Chv,16,339,16,105.001,25.714,Kaulig Racing,False,False,3,22,pitting in
Ricky Stenhouse Jr.,3888,Chv,47,394,23,105.001,25.714,HYAK Motorsports,False,False,36,23,green
John Hunter Nemechek,4092,Tyt,42,323,33,104.997,25.715,Legacy Motor Club,False,False,34,36,green
Tyler Reddick,4065,Tyt,45,256,31,104.997,25.715,23XI Racing,False,False,2,34,green
Christopher Bell,4153,Tyt,20,126,5,104.997,25.715,Joe Gibbs Racing,False,False,8,21,pitting in
Carson Hocevar,4326,Chv,77,170,23,104.997,25.715,Spire Motorsports,False,False,15,15,green
Ty Dillon,4013,Chv,10,336,18,104.997,25.715,Kaulig Racing,False,False,16,20,green
AJ Allmendinger,3774,Chv,16,112,34,104.993,25.716,Kaulig Racing,False,False,3,22,green
Kyle Busch,454,Chv,8,117,29,104.993,25.716,Richard Childress Racing,False,False,28,16,green
Erik Jones,4059,Tyt,43,395,26,104.993,25.716,Legacy Motor Club,False,False,18,26,green
Alex Bowman,4045,Chv,48,54,5,104.989,25.717,Hendrick Motorsports,False,False,9,2,green
Bubba Wallace,4025,Tyt,23,344,27,104.989,25.717,23XI Racing,False,False,7,28,green
Chris Buescher,3989,Frd,17,344,16,104.989,25.717,RFK Racing,False,False,12,30,green
Noah Gragson,4224,Frd,4,390,27,104.989,25.717,Front Row Motorsports,False,False,22,27,green
Riley Herbst,4269,Tyt,35,343,26,104.985,25.718,23XI Racing,False,False,26,31,green
Ty Dillon,4013,Chv,10,281,24,104.981,25.719,Kaulig Racing,False,False,16,20,green
John Hunter Nemechek,4092,Tyt,42,382,36,104.981,25.719,Legacy Motor Club,False,False,34,36,green
Noah Gragson,4224,Frd,4,168,29,104.981,25.719,Front Row Motorsports,False,False,22,27,green
Michael McDowell,3832,Chv,71,51,9,104.977,25.720,Spire Motorsports,False,False,10,17,green
AJ Allmendinger,3774,Chv,16,170,32,104.977,25.720,Kaulig Racing,False,False,3,22,green
Chris Buescher,3989,Frd,17,270,28,104.973,25.721,RFK Racing,False,False,12,30,green
Riley Herbst,4269,Tyt,35,173,31,104.969,25.722,23XI Racing,False,False,26,31,green
Austin Dillon,3873,Chv,3,170,8,104.969,25.722,Richard Childress Racing,False,False,11,1,green
Ty Dillon,4013,Chv,10,120,27,104.969,25.722,Kaulig Racing,False,False,16,20,green
Kyle Larson,4030,Chv,5,399,6,104.969,25.722,Hendrick Motorsports,False,False,30,6,green
Kyle Busch,454,Chv,8,280,25,104.964,25.723,Richard Childress Racing,False,False,28,16,green
Alex Bowman,4045,Chv,48,58,8,104.964,25.723,Hendrick Motorsports,False,False,9,2,green
John Hunter Nemechek,4092,Tyt,42,111,35,104.964,25.723,Legacy Motor Club,False,False,34,36,green
Chris Buescher,3989,Frd,17,372,26,104.964,25.723,RFK Racing,False,False,12,30,green
Ryan Blaney,4023,Frd,12,396,3,104.956,25.725,Team Penske,False,False,20,3,green
Alex Bowman,4045,Chv,48,49,3,104.956,25.725,Hendrick Motorsports,False,False,9,2,green
Noah Gragson,4224,Frd,4,116,30,104.956,25.725,Front Row Motorsports,False,False,22,27,green
